id,issn_l,issn,pissn,eissn,display_name,journal_title,publisher.x,publisher.y
https://openalex.org/V4210172845,1391-3174,"[""1391-3174""]",1391-3174,2579-1451,Journal of The College of Community Physicians of Sri Lanka,Journal of the College of Community Physicians,Sri Lanka Journals Online,College of Community Physicians of Sri Lanka
https://openalex.org/V4210176179,2301-7929,"[""2301-7929""]",2301-7929,2502-1745,JIPM : Jurnal Ilmiah Pendidikan Matematika,Jurnal Ilmiah Pendidikan Matematika,Universitas PGRI Madiun,Universitas PGRI Madiun
https://openalex.org/V4210177921,0869-0049,"[""0869-0049""]",0869-0049,2619-0893,Moscow journal of international law,Московский журнал международного права,MGIMO University,Moscow State Institute of International Relations (MGIMO)
https://openalex.org/V4210217452,2621-3060,"[""2621-3060"", ""2655-3554""]",2655-3554,2621-3060,Dalton,Dalton,Universitas Islam Kalimantan MAB Banjarmasin,UPT Publikasi dan Pengelolaan Jurnal Universitas Islam Kalimantan Muhammad Arsyad Al Banjari
https://openalex.org/V4210220670,2784-8663,"[""2784-8663""]",NA,2784-8663,Fenestella. Dentro l'arte medievale,Fenestella,Milano University Press,Università degli Studi di Milano
https://openalex.org/V4210222043,2528-0201,"[""2528-3278"", ""2528-0201""]",2528-0201,2528-3278,Jurnal agrosains dan teknologi,Jurnal Agrosains dan Teknologi,Universitas Muhammadiyah Jakarta,Universitas Muhammadiyah Jakarta
https://openalex.org/V4210224153,2500-6975,"[""2500-6975""]",2500-6975,2500-9311,Estudios artísticos,Estudios Artísticos,Universidad Distrital Francisco Jose de Caldas,Universidad Distrital Francisco José de Caldas
https://openalex.org/V4210201168,1804-6983,"[""1804-6983"", ""2787-9151""]",1804-6983,2787-9151,Cornova,Cornova,"Ustav pro ceskou literaturu AV CR, v. v. i.","Czech Academy of Sciences, Institute of Czech Literature"
https://openalex.org/V4210203867,0123-0670,"[""2346-0911"", ""0123-0670""]",0123-0670,2346-0911,Papeles,Papeles,NA,Universidad Antonio Nariño
https://openalex.org/V4210227972,2086-1400,"[""2086-1400""]",2086-1400,2503-0779,Jurnal Riset Industri Hasil Hutan,Jurnal Riset Industri Hasil Hutan,Jurnal Riset Industri Hasil Hutan,Balai Riset dan Standardisasi Industri Banj
https://openalex.org/V4210207123,2738-2702,"[""2738-2702""]",2738-2710,2738-2702,Banber arevelagitut'yan instituti,Banber Arevelagitut'yan Instituti,"The Institute of Oriental Studies, National Academy of Sciences of the Republic of Armenia",National Academy of Sciences of Armenia
https://openalex.org/V4210209610,2502-0633,"[""2502-0633""]",2502-0633,2502-4647,IJIBE (International Journal of Islamic Business Ethics),IJIBE (International Journal of Islamic Business Ethics),Universitas Islam Sultan Agung,Fakultas Ekonomi Universitas Islam Sultan Agung
https://openalex.org/V4210218858,2686-0171,"[""2686-0171""]",NA,2686-0171,Chronologia,Chronologia,University of Muhammadiyah Prof. Hamka (UHAMKA),UHAMKA Press
https://openalex.org/V4210220235,2442-8469,"[""2442-8469""]",2442-8469,2442-935X,Mozaik Humaniora,Mozaik Humaniora,Universitas Airlangga,Universitas Airlangga
https://openalex.org/V4210168740,1316-8533,"[""2244-8772"", ""1316-8533""]",1316-8533,2244-8772,Actualidad contable Faces,Actualidad Contable Faces,"Universidad de Los Andes, Venezuela",Universidad de Los Andes
https://openalex.org/V4210222913,2525-507X,"[""2525-507X""]",NA,2525-507X,Saberes Plurais,Saberes Plurais,Fundacao Medica,Universidade Federal do Rio Grande do Sul
https://openalex.org/V4210177969,0216-0544,"[""0216-0544""]",0216-0544,2301-6914,Jurnal Ilmiah Kursor,Jurnal Ilmiah Kursor: Menuju Solusi Teknologi Informasi,University of Trunojoyo Madura,"Informatics Department, Engineering Faculty"
https://openalex.org/V4210239933,1896-9038,"[""2719-8405"", ""1896-9038""]",1896-9038,2719-8405,"Chrześcijaństwo, Świat, Polityka",Chrześcijaństwo-Świat-Polityka,Uniwersytet Kardynala Stefana Wyszynskiego,Cardinal Stefan Wyszynski University Press
https://openalex.org/V1017132255,1647-8991,null,NA,1647-8991,Cinema: Journal of Philosophy and the Moving Image,Cinema: Journal of Philosophy and the Moving Image,NA,Universidade Nova de Lisboa
https://openalex.org/V2736348376,0301-9187,null,0301-9187,2067-9033,Travaux de l'Institut de Speologie Emile Racovitza,Travaux de l'Institut de Speologie Emile Racovitza,NA,Editura Academiei Romane
https://openalex.org/V2736595273,2008-7306,null,2008-7306,NA,Journal of Economic Geology,Journal of Economic Geology,NA,Ferdowsi University of Mashhad
https://openalex.org/V2737250393,0258-5995,null,0258-5995,2224-5421,Revista Cubana de Química,Revista Cubana de Química,NA,Universidad de Oriente
https://openalex.org/V2738947547,2038-8411,null,2038-8411,NA,Ricerche di S/Confine,Ricerche di S/Confine,NA,Università di Parma
https://openalex.org/V2739419938,2251-8223,"[""2251-8231"", ""2251-8223""]",2251-8223,2251-8231,Iranian Journal of Information Processing & Management,Iranian Journal of Information Processing & Management,CMV Verlag,Iranian Research Institute for Information and Technology
https://openalex.org/V4210201363,2684-6748,"[""2684-6748"", ""2656-9825""]",2684-6748,2656-9825,Indonesian Journal of Medical Laboratory Science and Technology,Indonesian Journal of Medical Laboratory Science and Technology,Universitas Nahdlatul Ulama Surabaya,Universitas Nahdlatul Ulama Surabaya
https://openalex.org/V2764537078,0317-1663,null,0317-1663,NA,The Dalhousie Law Journal,Dalhousie Law Journal,NA,Schulich School of Law
https://openalex.org/V4210219151,2447-780X,"[""2447-780X""]",NA,2447-780X,Revista do Instituto de Políticas Públicas de Marília,Revista do Instituto de Políticas Públicas de Marília,Faculdade de Filosofia e Ciências,Universidade Estadual Paulista Júlio de Mesquita Filho (UNESP)
https://openalex.org/V4210220303,2545-0255,"[""2545-0255"", ""2545-059X""]",2545-0255,2545-059X,Fisheries & Aquatic Life,Fisheries & Aquatic Life,NA,Sciendo
https://openalex.org/V4210221176,2088-8686,"[""2088-8686""]",2088-8686,2686-0864,Scripta: Jurnal Ilmiah Kedokteran,Scripta Score Scientific Medical Journal,Universitas Sumatera Utara,Talenta Publisher
https://openalex.org/V4210168564,1380-3204,"[""2773-1634"", ""1380-3204""]",1380-3204,2773-1634,DOCOMOMO journal,Docomomo Journal,Stichting OpenAccess Foundation,Docomomo International
https://openalex.org/V4210232286,1680-2004,"[""1680-2004""]",1680-2004,NA,Táiwān jiàoyù shèhuìxué yánjiū,臺灣教育社會學研究,"Angle Publishing Co., Ltd.",Taiwan Association for the Sociology of Education
https://openalex.org/V4210177218,2338-8544,"[""2338-8544""]",2477-2046,2338-8544,AtTabsyir : Jurnal Komunikasi Penyiaran Islam,AtTabsyir: Jurnal Komunikasi Penyiaran Islam,NA,Sekolah Tinggi Agama Islam Negeri (STAIN) Kudus
https://openalex.org/V4210237375,2555-7017,"[""2555-7017""]",2555-7017,2555-7033,Management & data science,Management & Datascience,Management et Data Science,Association Management & Datascience
https://openalex.org/V4210184716,2301-8631,"[""2301-8631"", ""2654-8658""]",2301-8631,2654-8658,Masker Medika,Masker Medika,Institut Ilmu kesehatan dan Teknologi Muhammadiyah Palembang,LP2MI IKesT Muhammadiyah Palembang
https://openalex.org/V180459934,1439-1783,null,1439-1783,NA,Hydrologie Und Wasserbewirtschaftung,Hydrologie und Wasserbewirtschaftung,NA,Bundesanstalt für Gewässerkunde
https://openalex.org/V2736374051,0864-4551,null,0864-4551,1027-2852,Biotecnología Aplicada,Biotecnología Aplicada,NA,Elfos Scientiae
https://openalex.org/V2736582096,1791-1362,null,1791-1362,2241-1666,Epistīmonika Chronika,Epistīmonika Chronika,NA,Scientific Council of the General Hospital of Piraeus Tzaneion
https://openalex.org/V2736610902,2280-9120,null,NA,2280-9120,Rivista di Psicologia dell'Emergenza e dell'Assistenza Umanitaria,Rivista di Psicologia dell'Emergenza e dell'Assistenza Umanitaria,NA,Psicologi per i Popoli : Federazione
https://openalex.org/V2737185189,1757-9481,null,NA,1757-9481,Neo-Victorian Studies,Neo-Victorian Studies,NA,Swansea University
https://openalex.org/V2737287602,1844-8062,null,1844-8062,2065-3891,Acta Universitatis Danubius : Juridica,Acta Universitatis Danubius: Juridica,NA,Danubius University
https://openalex.org/V2737446356,2386-7655,null,NA,2386-7655,Con-textos Kantianos: International Journal of Philosophy,Con-textos Kantianos: International Journal of Philosophy,NA,Con-textos Kantianos
https://openalex.org/V2737673444,1470-9570,null,NA,1470-9570,German as a Foreign Language,German as a Foreign Language,NA,GFL
https://openalex.org/V2737727534,1907-0993,"[""1907-0993""]",1907-0993,2442-8264,Farabi,Farabi,Institut Agama Islam Negeri Sultan Amai Gorontalo,IAIN Sultan Amai Gorontalo
https://openalex.org/V2738208929,2239-3978,null,2239-3978,NA,Studi Irlandesi : a Journal of Irish Studies,Studi Irlandesi : a Journal of Irish Studies,NA,Firenze University Press
https://openalex.org/V4210193275,0852-2464,"[""2716-1374"", ""0852-2464"", ""2714-9862""]",2716-1374,2714-9862,Klitika (Sukoharjo),Klitika: Jurnal Ilmiah Pendidikan Bahasa dan Sastra Indonesia,NA,Universitas Veteran Bangun Nusantara
https://openalex.org/V4210204606,0125-9318,"[""0125-9318""]",0125-9318,1858-3768,Menera perkebunan,Menara Perkebunan,Riset Perkebunan Nusantara,indonesian research institute for biotechnology and bioindustry
https://openalex.org/V2764768325,2532-5353,null,NA,2532-5353,Ciceroniana on line,Ciceroniana On Line,NA,Università degli Studi di Torino
https://openalex.org/V4210215618,0034-8325,"[""0034-8325"", ""2663-371X""]",0034-8325,2663-371X,Revista de historia de América,Revista de Historia de América,Instituto Panamericano de Geografia e Historia,Instituto Panamericano de Geografía e Historia
https://openalex.org/V2765008071,1029-7855,null,1029-7855,2008-9821,Feyz Journals of Kashan University of Medical Sciences,Fiyz̤,NA,Kashan University of Medical Sciences and Health Services
https://openalex.org/V4210228243,1518-7926,"[""1518-7926""]",1518-7926,2236-5192,Educação em Revista,Educação em Revista,Faculdade de Filosofia e Ciências,Universidade Estadual Paulista
https://openalex.org/V4210184338,2309-6373,"[""2520-9892"", ""2309-6373""]",2309-6373,2520-9892,Visión Antataura,Visión Antataura,Universidad de Panama,Universidad de Panamá
https://openalex.org/V2736363726,0026-9611,null,0026-9611,2037-3651,Moneta e Credito,Moneta e Credito,NA,Associazione Economia civile
https://openalex.org/V2736389704,0213-7461,null,NA,2253-9263,Revista del Centro de Estudios Históricos de Granada y su Reino,Revista del Centro de Estudios Históricos de Granada y su Reino,NA,Universidad de Granada
https://openalex.org/V2736527603,2284-2489,null,NA,2284-2489,Senses and Sciences,Senses and Sciences,NA,Eleven Senses
https://openalex.org/V2736769768,2392-103X,null,NA,2392-103X,Kwartalnik Nauk o Mediach,Kwartalnik Nauk o Mediach,NA,Wydział Teologiczny UKSW
https://openalex.org/V2737657188,1668-5431,null,1668-5431,1853-3248,Oficios Terrestres,Oficios Terrestres,NA,Universidad Nacional de la Plata
https://openalex.org/V2737968101,2039-2281,null,2039-2281,NA,Antropologia e Teatro,Antropologia e Teatro,NA,University of Bologna
https://openalex.org/V2737990715,1095-5054,null,1095-5054,NA,Stanford Encyclopedia of Philosophy,Stanford Encyclopedia of Philosophy,NA,Stanford University
https://openalex.org/V4210192648,2767-4568,"[""2767-4568""]",NA,2767-4568,Alon: Journal for Filipinx American and Diasporic Studies,Alon,eScholarship Publishing,"eScholarship Publishing, University of California"
https://openalex.org/V2738742943,1860-7950,null,NA,1860-7950,Libreas : Library Ideas,Library Ideas,NA,Institut für Bibliothekswissenschaft Berlin
https://openalex.org/V2738851213,0327-5108,null,0327-5108,1853-7960,Páginas de Filosofía,Páginas de Filosofía,NA,Universidad Nacional del Comahue
https://openalex.org/V2738886178,1518-8779,null,1518-8779,NA,Synergies Brésil,Synergies Brésil,NA,Groupe d’Etudes et de Recherches pour le Français Langue Internationale (GERFLINT)
https://openalex.org/V2739371921,0373-3505,null,0373-3505,2037-5298,Le Matematiche,Le Matematiche,NA,Università degli Studi di Catania
https://openalex.org/V4210197714,2708-6062,"[""2708-6062""]",NA,2708-6062,Economía y negocios,Economía & Negocios,Universidad Nacional Jorge Basadre Grohmann,Universidad Nacional Jorge Basadre Grohmann
https://openalex.org/V4210211458,0037-6973,"[""0037-6973""]",0037-6973,NA,Slovenská literatúra,Slovenska Literatura,Central Library of the Slovak Academy of Sciences,"Slovak Academy of Sciences, Institute of Slovak Literature"
https://openalex.org/V4210212366,1077-291X,"[""2375-0901"", ""1077-291X""]",NA,2375-0901,Journal of public transportation,Journal of Public Transportation,University of South Florida Libraries,Elsevier
https://openalex.org/V4210212390,0861-7902,"[""2367-8585"", ""0861-7902""]",0861-7902,2367-8585,Проглас,Проглас,"St. Cyril and St. Methodius"""" University of Veliko Tarnovo","St. Cyril and St. Methodius University of Veliko Tarnovo, Faculty of Modern Languages"
https://openalex.org/V4210220067,2448-6795,"[""2448-6795""]",NA,2448-6795,Revista mexicana de economía y finanzas nueva época REMEF,Revista Mexicana de Economía y Finanzas Nueva Época REMEF,Instituto Mexicano de Ejecutivos de Finanzas,Instituto Mexicano de Ejecutivos de Finanzas
https://openalex.org/V4210169836,0126-513X,"[""0126-513X""]",0126-513X,NA,"Journal of the Institute of Engineers, Malaysia","Journal of the Institution of Engineers, Malaysia","The Institution of Engineers, Malaysia","The Institution of Engineers, Malaysia"
https://openalex.org/V4210231728,2088-8139,"[""2088-8139""]",2088-8139,2443-2946,Jurnal Manajemen dan Pelayanan Farmasi,Jurnal Manajemen dan Pelayanan Farmasi,Universitas Gadjah Mada,Universitas Gadjah Mada
https://openalex.org/V4210237272,1412-9655,"[""1412-9655"", ""2656-6842""]",1412-9655,2656-6842,Teknosastik (Bandar Lampung),Teknosastik: Jurnal Bahasa dan Sastra,Universitas Teknokrat Indonesia,Universitas Teknokrat Indonesia
https://openalex.org/V4210187195,2509-0224,"[""2509-0224""]",NA,2509-0224,Recherches et applications en finance islamique,Recherches et Applications en Finance Islamique,TechKnowledge General Trading LLC,CNRST-IMIST
https://openalex.org/V2737023843,2393-3119,null,NA,2393-3127,Ovidius University Annals: Economic Sciences Series,Ovidius University Annals: Economic Sciences Series,NA,Ovidius University Press
https://openalex.org/V2738320249,2469-1216,null,NA,2469-1216,Raigal,Raigal,NA,Universidad Nacional de Villa María
https://openalex.org/V2738767579,2177-6288,null,2177-6288,NA,Revista e-scrita : Revista do Curso de Letras da UNIABEU,Revista e-scrita : Revista do Curso de Letras da UNIABEU,NA,UNIABEU
https://openalex.org/V2738794605,1736-5597,null,1736-5597,2228-1878,Eesti Majanduspoliitilised Väitlused,Eesti Majanduspoliitilised Väitlused,NA,Mattimar OÜ and Berliner Wissenschafts-Verlag GmbH
https://openalex.org/V2739382873,2537-141X,null,NA,2537-141X,Journal of Smart Economic Growth,Journal of Smart Economic Growth,NA,Journal of Smart Economic Growth
https://openalex.org/V4210192955,0215-837X,"[""0215-837X""]",0215-837X,2460-7606,Khazanah (Banjarmasin),Khazanah: Jurnal Studi Islam dan Humaniora,NA,UIN Antasari Banjarmasin
https://openalex.org/V2764370481,1454-9980,null,1454-9980,2285-9292,Management Intercultural,Management Intercultural,NA,Romanian Foundation for Business Intelligence
https://openalex.org/V4210203620,2597-9671,"[""2598-2079"", ""2597-9671""]",2598-2079,2597-9671,Cyberspace,Cyberspace,Universitas Islam Negeri Ar-Raniry,"Center for Research and Community Service (LP2M) in cooperation with the Department of Information Technology Education, Faculty of Education and Teacher Training, Ar-Raniry State Islamic University, Banda Aceh."
